,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,SOG,COG,Heading,Width,Length,Draught,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction
3621,2021-06-01 00:00:00,12.535137498525073,55.35277710766962,286.365234375,1.2307863235473633,0.3243456482887268,2.606341361999512,2.043861389160156,2.2882871627807617,285.455322265625,0.1895907521247863,0.1201823353767395,0.1433563232421875,101934.0,16.928613569321534,123.49188790560471,120.02654867256638,25.0,158.0,5.1,4.851840266216383,0.0169899871367825,17.580254032038056,45.70571654680445,161.50076131905075,160.9396651276445,161.76232748116013
3622,2021-06-01 01:00:00,13.00184668705036,55.23474772841726,286.09033203125,1.2320070266723633,0.5923980474472046,3.069059371948242,2.461341857910156,2.561491012573242,284.5570068359375,0.3265507817268371,0.1320431232452392,0.298828125,101949.125,18.297841726618707,102.2070143884892,98.65827338129496,25.0,158.0,5.1,6.132927142225887,0.0169899871367825,40.22724354290641,24.33744125553304,148.19239203363873,140.76203314691998,141.56092230707625
3623,2021-06-01 02:00:00,13.592042098484848,55.170691532828286,285.583984375,1.2332801818847656,0.7091171145439148,3.192502975463867,2.599769592285156,2.712278366088867,284.5416259765625,0.3887483477592468,0.1661376953125,0.350341796875,101857.0,18.41287878787879,98.92550505050504,93.87878787878788,25.0,158.0,5.1,6.206758620925607,0.0169899871367825,45.70679051735044,19.55795575302595,145.61877811316288,136.90280521277225,138.71371829870975
3624,2021-06-01 03:00:00,14.08268393068182,55.13241991590909,285.59375,1.2343263626098633,0.6554827094078064,3.090622901916504,2.327064514160156,2.746506690979004,284.79296875,0.3599609732627868,0.2385101318359375,0.260162353515625,101868.3125,16.548181818181817,99.16227272727274,92.90795454545454,25.0,158.0,5.1,5.545945811866616,0.087061452136486,64.72837933494074,93.66850201483194,145.15172895951704,117.62014326615768,131.90652021928267
3625,2021-06-01 04:00:00,14.518611971698112,55.094581134433966,285.401123046875,1.2342052459716797,0.8235024213790894,3.298647880554199,2.310218811035156,3.015749931335449,284.7578125,0.4472888708114624,0.3733062744140625,0.24072265625,101773.125,14.905896226415097,104.15813679245284,95.186320754717,25.0,158.0,5.099999999999999,5.21940447850311,0.0169899871367825,107.94759586246064,20.86548862895508,133.45554682893575,78.44852969331563,117.059123489092
3626,2021-06-01 05:00:00,14.689646818181815,55.09845740259741,285.0069580078125,1.2360811233520508,0.9365619421005248,3.4200572967529297,2.4725112915039062,3.11201286315918,284.8314208984375,0.5025908350944519,0.368408203125,0.3129119873046875,101705.9375,0.0012987012987012,49.9,174.58441558441558,25.0,158.0,5.1,6.147865114383604,0.0169899871367825,46.80246372048185,100.26358345865366,154.28539642730317,140.25582900604644,179.92605987152496
3627,2021-06-01 06:00:00,14.689634037037036,55.09846429629629,284.9063720703125,1.2378244400024414,0.9840211272239684,3.4973020553588867,2.688392639160156,3.1467161178588867,284.8314208984375,0.5268380045890808,0.34454345703125,0.3768310546875,101749.5,0.0,49.9,174.0,25.0,158.0,5.1,6.995085601904086,0.1068316597868505,49.69945106480449,96.04623759211812,159.65826416015625,132.2114715576172,166.91483879089355
3628,2021-06-01 07:00:00,14.69454276,55.09608948,284.87841796875,1.2389554977416992,1.073378086090088,3.600984573364258,2.909339904785156,3.197359085083008,284.8314208984375,0.5717340707778931,0.336479127407074,0.4537200927734375,101776.1875,0.36,134.216,130.24,25.0,158.0,5.1,7.836183614522921,0.0169899871367825,98.29918424167246,55.91916787423808,151.80765747070313,84.36084960937501,106.81269287109376
3629,2021-06-01 08:00:00,14.69621192857143,55.09534096428571,284.917724609375,1.2393388748168943,1.1367263793945312,3.7083444595336914,2.835609436035156,3.3014841079711914,284.8314208984375,0.6047787070274353,0.3975219130516052,0.4366912841796875,101792.3125,0.0,154.9,123.78571428571428,25.0,158.0,5.1,7.447942542002417,0.0169899871367825,109.84876429231753,49.46488215995235,127.66693987165178,72.1895877293178,88.91232408796037
3630,2021-06-01 09:00:00,14.691415444444443,55.0975085925926,284.977294921875,1.2392034530639648,1.1505659818649292,3.834461212158203,2.8422622680664062,3.425464630126953,284.8314208984375,0.6103605031967163,0.440757691860199,0.3909759521484375,101809.5625,0.3777777777777777,296.8370370370371,158.5185185185185,25.0,158.0,5.1,6.788117390539281,0.1155474418726292,79.31929728262332,123.98099150260865,142.79356105239302,104.2167835942021,118.42066771895796
