Time,LON,LAT,Eastward wind,Northward wind,Temperature above oceans,Air density above oceans,Max wave height,Swell direction,Wind wave direction,Swell period,Wind wave period,Wave direction,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Eastward current,Northward current,SOG,COG,Heading,Width,Length,Draught
2021-06-23 11:00:00,14.68964081232493,55.098459848739495,5.127569675445557,1.4357357025146484,290.152587890625,1.2171430587768557,0.7985943555831909,286.3217163085937,257.38262939453125,3.499807357788086,2.39804744720459,273.3742370605469,3.099782943725586,290.234130859375,0.4334143996238708,0.3315858840942383,0.2666168212890625,101772.0,,,0.0,350.2,174.0,25.0,158.0,5.5
2021-06-23 12:00:00,14.68962919273743,55.098454773743015,5.947991847991943,2.7153806686401367,290.15966796875,1.2173147201538086,0.8159819841384888,296.319091796875,251.46372985839844,3.414522171020508,2.667274475097656,266.4667358398437,3.020357131958008,290.234130859375,0.4424170255661011,0.2637146711349487,0.3427276611328125,101811.9375,0.08473563,0.007547202,0.0002793296089385,350.2,173.9413407821229,25.0,158.0,5.5
2021-06-23 13:00:00,14.68964114044944,55.0984470758427,6.644744873046875,2.3462276458740234,290.2021484375,1.2168264389038086,0.913227677345276,305.3424072265625,253.7499542236328,3.308590888977051,2.85221004486084,260.3085327148437,2.980588912963867,290.234130859375,0.4923086762428283,0.1905364990234375,0.4464111328125,101754.875,,,0.0,350.2,173.37640449438203,25.0,158.0,5.5
2021-06-23 14:00:00,14.689636066852367,55.09843230083565,6.814647674560547,2.619051933288574,290.314697265625,1.2159948348999023,1.0300264358520508,279.4183349609375,257.0758972167969,3.2750682830810547,2.920814514160156,259.6474914550781,3.0320873260498047,290.234130859375,0.5495254397392273,0.1806793212890625,0.5101165771484375,101811.5,,,0.075208913649025,343.86239554317547,173.92200557103064,25.0,158.0,5.451532033426184
2021-06-23 15:00:00,14.4881482592,55.13391790239999,6.606707572937012,2.598165512084961,290.537109375,1.2160158157348633,1.015667200088501,260.8671875,256.3185119628906,3.498263359069824,2.8230972290039062,258.4992980957031,3.065768241882324,290.20849609375,0.5422037839889526,0.2445220947265625,0.4705047607421875,101936.6875,0.086593606,-0.009432413,16.9472,282.79136,280.6624,25.0,158.0,5.3
2021-06-23 16:00:00,13.959344326254826,55.21751831081081,6.026473045349121,1.7139215469360352,291.09228515625,1.21539306640625,0.7466841340065002,250.7001037597656,259.35675048828125,3.288419723510742,2.4489517211914062,256.64703369140625,2.896512985229492,290.337646484375,0.4069486856460571,0.25823974609375,0.2997283935546875,101959.6875,,,19.07972972972973,278.45,277.0772200772201,25.0,158.0,5.3
2021-06-23 17:00:00,13.341671952141056,55.2487910327456,5.178905487060547,0.3362331390380859,291.088134765625,1.2139673233032229,0.5438262820243835,255.7391357421875,272.6827087402344,2.969724655151367,2.17441463470459,262.48699951171875,2.652708053588867,290.196533203125,0.3036895990371704,0.2228851318359375,0.2008819580078125,101949.875,,,19.090931989924435,273.46851385390426,272.8891687657431,25.0,158.0,5.3
2021-06-23 18:00:00,12.8406250659164,55.28407559163987,3.174309730529785,-1.3489999771118164,291.314208984375,,,,,,,,,,,,,101930.375,0.044109777,-0.04938322,18.70144694533762,286.87202572347263,285.911575562701,25.0,158.0,5.3
2021-06-23 19:00:00,12.386693982704402,55.42680950628931,2.3935937881469727,-1.83487606048584,291.021240234375,1.2121076583862305,0.2692362666130066,268.06719970703125,20.83931541442871,2.27923583984375,3.427406311035156,268.447509765625,2.25372314453125,290.265625,0.1610528230667114,0.1581102013587951,0.014068603515625,101870.0,,,16.24198113207547,292.03050314465406,290.12264150943395,25.0,158.0,5.3
2021-06-23 20:00:00,12.197457815656566,55.455479492424246,1.9528255462646484,-0.6872835159301758,290.364501953125,1.2140836715698242,,,,,,,,290.281494140625,,,,101808.5625,,,0.2765151515151515,270.360101010101,115.61111111111111,25.0,158.0,5.299999999999999
