,Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,Draught,Width,Length,SOG,COG,Heading,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction,stw,northcurrdir,nortwinddir
846,846,2021-06-02 16:00:00,13.95408912,55.21776265,272.9995117,1.306375504,2.721387386,5.290330887,4.366248131,4.851854324,277.0075684,1.409375906,0.537649274,1.235229492,102444.25,5.289779198,24,158,19.55105376,278.4651408,277.2026266,9.847066243,0.212282504,29.58590612,1.490120635,127.4114366,148.3618799,148.5364328,19.138422355541408,-81.30725272292408,67.61672051886028
847,847,2021-06-02 17:00:00,13.37763366,55.24259175,272.8596191,1.306207657,3.02984643,4.861633301,4.718176842,4.729553223,276.8564453,1.572084904,0.306045949,1.540527344,102407.3125,5.289170702,24,158,19.44640776,272.4846366,270.7517857,9.855821998,0.189010001,21.11278579,36.83030338,148.0413471,161.1939464,160.4984584,19.146977409097552,-52.417910909768665,69.63899992115556
848,848,2021-06-02 18:00:00,12.83160201,55.28249121,270.405365,,,,,,,,,,102464.3125,5.28907669,24,158,18.89146341,289.1350215,287.6566523,8.332255261,0.127705705,43.98666043,63.00750414,,,,18.774395336131708,-9.335843566243904,63.669991854957445
849,849,2021-06-02 19:00:00,12.41008746,55.42109649,270.270752,1.322245598,1.953753948,4.730197906,3.759436607,3.897312164,275.5998535,1.01755476,0.320130527,0.961242676,102415.375,5.290152186,24,158,15.86043949,297.1662395,295.301467,9.054206504,0.016703624,51.875071,145.6942948,178.8074045,134.8998498,140.1305017,15.664787911061195,-88.55976183591733,63.42639600095957
850,850,2021-06-02 20:00:00,12.19745094,55.45563485,268.9144592,1.324357986,,,,,275.2353516,,,,102259.125,5.286188056,24,158,0.406624417,320.8366536,116.5876457,7.727402552,0.016703624,124.9600506,35.5918839,,,,0.3281391011856773,-31.20099513575331,61.54769628334452
851,851,2021-06-02 21:00:00,12.19696495,55.45559383,268.7422791,1.325595856,,,,,275.2353516,,,,102242.875,5.288611716,24,158,0.0,328.0,109.3238636,7.90785693,0.016703624,132.7043684,28.32810185,,,,0.06932860882225121,-48.22964425246407,62.02823202776716
852,852,2021-06-02 22:00:00,12.21375447,55.45636292,268.5246582,1.324726105,,,,,275.107666,,,,102191.875,5.28926596,24,158,3.98164557,230.4937778,102.5063291,7.992030691,0.016703624,139.8642601,21.51056732,,,,3.939213562900221,-61.725947897370766,62.37058926165479
853,853,2021-06-02 23:00:00,12.49360522,55.36709349,269.6069031,1.323879242,2.200875759,4.930449486,3.86575985,4.022316933,275.4853516,1.142463923,0.361456335,1.077026367,102306.25,5.288204821,24,158,17.2703139,126.5976868,124.4913999,9.574948306,0.016703624,117.4147005,43.49563813,5.625639114,58.52438942,52.06253639,17.45927892233183,-25.41645301604732,61.9061004580278
1463,1463,2021-06-03 00:00:00,12.95246246,55.24466808,274.4260254,1.301865578,0.591938615,3.149648666,1.752356529,3.016592026,275.8513184,0.32472837,0.307250977,0.097412109,102910.9375,5.282464725,24,158,19.0595239,101.8013571,100.1165543,3.43995345,0.051522064,2.140857306,17.94284136,136.7112809,179.6897506,139.13163,18.965224232413966,82.173712987398,-77.74258834733581
1464,1464,2021-06-03 01:00:00,13.52539029,55.19562771,274.2724609,1.300185204,0.663270354,3.368841171,2.162269592,3.047552109,275.9815674,0.363297045,0.309320033,0.188964844,102826.25,5.290240468,24,158,19.91551317,98.70965694,97.15799958,4.238737205,0.050414322,6.544244821,64.05033884,129.066752,176.2107034,140.5456033,19.960953647718128,-18.791661583974165,-76.29775560223887
1465,1465,2021-06-03 02:00:00,14.09412247,55.14386586,274.300293,1.300972939,0.667229295,3.503744125,2.754798889,3.20467186,276.1895752,0.360749245,0.309448242,0.170684814,102823.375,5.29081565,24,158,19.76676992,99.57417994,98.37799463,4.672307224,0.057290216,2.956820366,6.071514317,128.9117166,149.2628518,139.3339272,19.877729990793945,-75.55049105423132,-78.66518500914303
1466,1466,2021-06-03 03:00:00,14.57832269,55.09752476,274.6381836,1.29888916,0.895416439,3.940823555,2.648841858,3.360989571,276.0610352,0.480040252,0.355804443,0.321716309,102691.3125,5.288462593,24,158,14.52545045,138.7869133,106.9413627,5.590852031,0.06023132,7.800819487,29.37338488,115.562548,175.5891854,147.6368583,14.642419995993253,-43.68525243328615,-80.85945679725165
1467,1467,2021-06-03 04:00:00,14.68965152,55.09845647,274.876709,1.297898293,0.98791796,4.146749496,2.749182701,3.410848618,276.1247559,0.523927808,0.356842041,0.381286621,102597.375,5.114955914,24,158,0.0,356.2,174.0,6.355067483,0.06023132,81.18724826,37.68525243,173.3122857,103.8252258,140.2461548,0.11707764000415889,-43.68525243328615,-87.18724826151464
1468,1468,2021-06-03 05:00:00,14.68965776,55.0984553,275.1774902,1.29566288,1.069685936,4.199671745,2.816321373,3.335658073,276.1247559,0.56277436,0.340835571,0.446289063,102562.0,4.898780598,24,158,0.0,356.2,174.0,6.756564139,0.097566312,86.84935589,70.40862701,173.2667974,97.18231201,125.9093628,0.18964939822020757,-76.40862701083992,87.15064411272282
1473,1473,2021-06-03 13:00:00,14.68964574,55.09845181,276.427002,1.285017014,2.427140713,4.704469681,4.161636353,4.196718216,276.1247559,1.242245436,0.307647705,1.203308105,102250.25,5.125562869,24,158,0.001789804,343.4,174.0001689,10.27439827,0.133130403,93.1488728,63.64096601,137.764449,89.41935623,90.60566605,0.2577067326881891,-69.64079709932486,80.85129611755983
1474,1474,2021-06-03 14:00:00,14.68964765,55.09845951,276.9057617,1.281763077,2.646739244,4.765452385,4.282327652,4.305613518,276.1247559,1.348912239,0.283221424,1.318689823,102180.3125,5.20616681,24,158,-6.76e-06,343.4,173.3244688,10.70040835,0.169392746,89.10021187,53.35310231,109.504114,90.23644432,90.38530906,0.3292705292303159,-60.02863354312851,84.22425690005244
1475,1475,2021-06-03 15:00:00,14.49420503,55.11925983,277.2307129,1.279677391,2.828232288,4.820554733,4.361124039,4.382078171,276.0610352,1.438373566,0.276367128,1.410865188,102187.75,5.288391662,24,158,17.20985626,287.4094408,276.3059548,11.18953185,0.163659164,171.4060838,139.2591367,34.53248681,11.20124901,11.86406029,16.934085222119354,-42.95318189107617,87.71203867307113
