Unnamed: 0,Time,LON,LAT,Temperature above oceans,Air density above oceans,Max wave height,Swell period,Wind wave period,Wave period,Sea surface temperature,Combined wind waves and swell height,Swell height,Wind wave height,Surface pressure,SOG,COG,Heading,Width,Length,Draught,Wind Speed,Current Speed,True Wind Direction,True Current Direction,True Swell Direction,True Wind Wave Direction,True Wave Direction
696,2021-01-30 01:00:00,12.9864576634981,55.23260591444867,271.95770263671875,1.274336814880371,1.652403712272644,4.448810577392578,3.662513732910156,3.883380889892578,277.23388671875,0.8685964345932007,0.4108828008174896,0.756103515625,100055.9375,18.201330798479088,102.61901140684412,100.50760456273764,25.0,158.0,5.1,6.654063099970301,100055.9375,119.96939782531804,10.50760456273764,13.12363239476889,54.98250766942709,45.56581302831381
697,2021-01-30 02:00:00,13.592456746073298,55.1704137591623,271.37359619140625,1.2766809463500977,1.74847674369812,4.638427734375,3.687416076660156,4.046875953674316,277.486328125,0.9196815490722656,0.4936403632164001,0.7587890625,100007.5625,18.816492146596858,98.5520942408377,95.79057591623037,25.0,158.0,5.1,6.483189870896654,100007.5625,119.51880234940197,5.790575916230367,15.195780689179584,54.56157582467763,43.5878362006542
698,2021-01-30 03:00:00,14.086863887372015,55.1361306672355,271.4164428710937,1.2767181396484375,1.696572184562683,4.845589637756348,3.539710998535156,4.233835220336914,277.73095703125,0.8901941776275635,0.5194145441055298,0.69195556640625,100056.8125,18.72354948805461,96.68993174061434,93.7098976109215,25.0,158.0,5.1,7.337387243987122,100056.81250004676,109.14270501799687,3.709842217605996,19.973760220784783,65.38873443343127,45.92587051131213
699,2021-01-30 04:00:00,14.580873996644296,55.09713526006711,272.09326171875,1.2747745513916016,2.104278087615967,5.135682106018066,4.022865295410156,4.262208938598633,277.7178955078125,1.098587989807129,0.4988386631011963,0.977264404296875,99989.25,12.632046979865772,131.05788590604027,101.28523489932886,25.0,158.0,5.1,8.696639000766304,99989.25,89.10730540789683,11.285234899328856,30.2786278436648,79.8612351129519,69.7211212823855
710,2021-01-30 15:00:00,14.689644696969696,55.09845281060606,272.6689453125,1.277387619018555,1.7712024450302124,5.281839370727539,3.312416076660156,4.3791046142578125,277.6778564453125,0.926813542842865,0.6806182265281677,0.625640869140625,100068.9375,0.0098484848484848,349.7128787878788,174.0,25.0,158.0,4.947727272727272,6.685274741806369,100068.93750000026,55.08204999427416,84.00000420509876,150.1917381286621,138.4872436523437,178.10244750976562
711,2021-01-30 16:00:00,14.501202567119156,55.12037410558069,273.350830078125,1.2741079330444336,1.6395528316497805,5.229636192321777,3.234901428222656,4.094504356384277,277.7178955078125,0.8545331358909607,0.5605468153953552,0.642913818359375,100149.125,17.099547511312217,279.67707390648565,278.0316742081448,25.0,158.0,4.8,7.899833262425941,100149.125,161.2811432132637,171.9683257918552,107.24903791954074,29.783114610214568,63.39395445396457
712,2021-01-30 17:00:00,13.99871562015504,55.21255553100775,273.6982421875,1.272226333618164,1.3451488018035889,5.021100044250488,2.909828186035156,3.802520751953125,277.73095703125,0.6935780644416809,0.408055305480957,0.5513916015625,100244.5,18.254651162790697,278.42596899224804,278.2015503875969,25.0,158.0,4.8,7.591940573574778,100244.5,162.10220346550167,171.7984496124031,112.07031545712964,19.75407705380934,58.60710439755934
713,2021-01-30 18:00:00,13.30664881640625,55.246508046875,273.638671875,1.272383689880371,1.43420147895813,4.570488929748535,3.1331558227539062,3.4027395248413086,277.3985595703125,0.7466555833816528,0.3217090964317322,0.673370361328125,100232.75,18.50390625,274.519140625,273.61328125,25.0,158.0,4.8,7.554399169034891,100232.750000006,171.32189624267994,176.38669893542055,107.13201332092284,18.7960205078125,30.740997314453125
714,2021-01-30 19:00:00,12.907494,55.272176508856674,273.685302734375,1.2720613479614258,1.4040839672088623,4.261972427368164,3.163246154785156,3.337167739868164,277.23388671875,0.7318533658981323,0.2894237637519836,0.67041015625,100283.875,18.12544283413849,282.2996779388084,280.86634460547504,25.0,158.0,4.8,7.738420619394746,100283.875,174.41964508307143,169.13365539452496,90.21709712883892,1.2975958242124648,10.272632445306217
715,2021-01-30 20:00:00,12.4688878928,55.4047581088,273.012451171875,1.2752580642700195,0.8924989104270935,3.475452423095703,2.804237365722656,2.8843393325805664,276.10595703125,0.4813226461410522,0.1654780507087707,0.451904296875,100171.4375,16.34688,301.98704,299.3008,25.0,158.0,4.8,6.504139966886142,100171.4375,146.77105867394533,150.69920000000002,14.045459423828106,32.673999462890606,31.16963544921873
